graph_index,Graph,Adjacency_list,a,d,APG_label_availability,Vertex_labels,APG_label_availability,Vertex_labels,Edge_labels,Gurobi_runtime/microseconds,Gurobi_num_vars,Gurobi_num_constrs,Gurobi_nonzero_coefs
70.0,Graph with 9 nodes and 23 edges,"[[0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0]]",4.0,3.0,Y,"{0: 28, 1: 7, 2: 10, 3: 4, 4: 13, 5: 25, 6: 22, 7: 19, 8: 16}",Y,"{0: 28, 1: 7, 2: 10, 3: 4, 4: 13, 5: 25, 6: 22, 7: 19, 8: 16}","{(0, 1): 1, (0, 2): 1, (0, 5): 18, (0, 6): 1, (0, 7): 3, (0, 8): 4, (1, 3): 1, (1, 4): 1, (1, 7): 3, (1, 8): 1, (2, 6): 8, (2, 8): 1, (3, 4): 1, (3, 6): 1, (3, 8): 1, (4, 5): 1, (4, 6): 1, (4, 7): 8, (4, 8): 1, (5, 6): 6, (6, 7): 1, (6, 8): 4, (7, 8): 4}",38.86222839355469,23.0,9.0,46.0
70.0,Graph with 9 nodes and 23 edges,"[[0, 1, 1, 0, 0, 1, 1, 1, 1], [1, 0, 0, 1, 1, 0, 0, 1, 1], [1, 0, 0, 0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 1, 0, 1, 0, 1], [0, 1, 0, 1, 0, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 1, 1, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 1, 0, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0]]",18.0,4.0,Y,"{0: 22, 1: 26, 2: 30, 3: 34, 4: 38, 5: 42, 6: 46, 7: 18, 8: 50}",Y,"{0: 22, 1: 26, 2: 30, 3: 34, 4: 38, 5: 42, 6: 46, 7: 18, 8: 50}","{(0, 1): 1, (0, 2): 17, (0, 5): 1, (0, 6): 1, (0, 7): 1, (0, 8): 1, (1, 3): 22, (1, 4): 1, (1, 7): 1, (1, 8): 1, (2, 6): 12, (2, 8): 1, (3, 4): 1, (3, 6): 1, (3, 8): 10, (4, 5): 12, (4, 6): 1, (4, 7): 1, (4, 8): 22, (5, 6): 29, (6, 7): 1, (6, 8): 1, (7, 8): 14}",526.9050598144531,23.0,9.0,46.0
71.0,Graph with 9 nodes and 17 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 1, 1, 0], [0, 0, 0, 0, 0, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0, 1, 0], [1, 1, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 0, 0, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 0]]",28.0,9.0,Y,"{0: 37, 1: 46, 2: 55, 3: 64, 4: 73, 5: 82, 6: 91, 7: 100, 8: 28}",Y,"{0: 37, 1: 46, 2: 55, 3: 64, 4: 73, 5: 82, 6: 91, 7: 100, 8: 28}","{(0, 5): 1, (0, 6): 34, (0, 7): 1, (0, 8): 1, (1, 4): 1, (1, 5): 1, (1, 6): 43, (1, 7): 1, (2, 6): 14, (2, 7): 41, (3, 5): 1, (3, 7): 37, (3, 8): 26, (4, 5): 65, (4, 7): 7, (5, 7): 13, (5, 8): 1}",520.9445953369141,17.0,9.0,34.0
72.0,Graph with 9 nodes and 19 edges,"[[0, 0, 1, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0]]",2.0,4.0,Y,"{0: 26, 1: 10, 2: 18, 3: 30, 4: 34, 5: 6, 6: 22, 7: 2, 8: 14}",Y,"{0: 26, 1: 10, 2: 18, 3: 30, 4: 34, 5: 6, 6: 22, 7: 2, 8: 14}","{(0, 2): 9, (0, 3): 14, (0, 5): 1, (0, 6): 2, (1, 2): 1, (1, 4): 3, (1, 8): 6, (2, 4): 1, (2, 5): 1, (2, 6): 1, (2, 8): 5, (3, 4): 11, (3, 5): 1, (3, 7): 1, (3, 8): 3, (4, 5): 1, (4, 6): 17, (4, 7): 1, (5, 6): 2}",41.961669921875,19.0,9.0,38.0
72.0,Graph with 9 nodes and 19 edges,"[[0, 0, 1, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0]]",12.0,9.0,Y,"{0: 30, 1: 48, 2: 66, 3: 75, 4: 84, 5: 12, 6: 21, 7: 39, 8: 57}",Y,"{0: 30, 1: 48, 2: 66, 3: 75, 4: 84, 5: 12, 6: 21, 7: 39, 8: 57}","{(0, 2): 1, (0, 3): 27, (0, 5): 1, (0, 6): 1, (1, 2): 1, (1, 4): 4, (1, 8): 43, (2, 4): 61, (2, 5): 1, (2, 6): 1, (2, 8): 1, (3, 4): 1, (3, 5): 1, (3, 7): 33, (3, 8): 13, (4, 5): 1, (4, 6): 11, (4, 7): 6, (5, 6): 8}",679.9697875976562,19.0,9.0,38.0
72.0,Graph with 9 nodes and 19 edges,"[[0, 0, 1, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 1], [1, 1, 0, 0, 1, 1, 1, 0, 1], [1, 0, 0, 0, 1, 1, 0, 1, 1], [0, 1, 1, 1, 0, 1, 1, 1, 0], [1, 0, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 1, 0, 0, 0], [0, 0, 0, 1, 1, 0, 0, 0, 0], [0, 1, 1, 1, 0, 0, 0, 0, 0]]",14.0,4.0,Y,"{0: 46, 1: 42, 2: 38, 3: 34, 4: 30, 5: 26, 6: 22, 7: 18, 8: 14}",Y,"{0: 46, 1: 42, 2: 38, 3: 34, 4: 30, 5: 26, 6: 22, 7: 18, 8: 14}","{(0, 2): 4, (0, 3): 1, (0, 5): 22, (0, 6): 19, (1, 2): 30, (1, 4): 11, (1, 8): 1, (2, 4): 1, (2, 5): 1, (2, 6): 1, (2, 8): 1, (3, 4): 9, (3, 5): 1, (3, 7): 11, (3, 8): 12, (4, 5): 1, (4, 6): 1, (4, 7): 7, (5, 6): 1}",647.0680236816406,19.0,9.0,38.0
73.0,Graph with 9 nodes and 17 edges,"[[0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 1, 0, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0], [0, 1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0]]",18.0,3.0,Y,"{0: 36, 1: 18, 2: 21, 3: 39, 4: 33, 5: 27, 6: 24, 7: 42, 8: 30}",Y,"{0: 36, 1: 18, 2: 21, 3: 39, 4: 33, 5: 27, 6: 24, 7: 42, 8: 30}","{(0, 3): 35, (0, 7): 1, (1, 2): 11, (1, 4): 1, (1, 5): 1, (1, 7): 5, (2, 3): 4, (2, 4): 1, (2, 5): 1, (2, 7): 4, (4, 5): 14, (4, 6): 16, (4, 7): 1, (5, 6): 8, (5, 7): 2, (5, 8): 1, (7, 8): 29}",461.1015319824219,17.0,9.0,34.0
73.0,Graph with 9 nodes and 17 edges,"[[0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 1, 0, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0], [0, 1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0]]",22.0,7.0,Y,"{0: 64, 1: 22, 2: 29, 3: 50, 4: 78, 5: 36, 6: 43, 7: 71, 8: 57}",Y,"{0: 64, 1: 22, 2: 29, 3: 50, 4: 78, 5: 36, 6: 43, 7: 71, 8: 57}","{(0, 3): 47, (0, 7): 17, (1, 2): 7, (1, 4): 13, (1, 5): 1, (1, 7): 1, (2, 3): 3, (2, 4): 7, (2, 5): 11, (2, 7): 1, (4, 5): 15, (4, 6): 42, (4, 7): 1, (5, 6): 1, (5, 7): 1, (5, 8): 7, (7, 8): 50}",61.98883056640625,17.0,9.0,34.0
73.0,Graph with 9 nodes and 17 edges,"[[0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 0, 1, 0, 1, 1, 0, 1, 0], [0, 1, 0, 1, 1, 1, 0, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1, 1, 1, 0], [0, 1, 1, 0, 1, 0, 1, 1, 1], [0, 0, 0, 0, 1, 1, 0, 0, 0], [1, 1, 1, 0, 1, 1, 0, 0, 1], [0, 0, 0, 0, 0, 1, 0, 1, 0]]",28.0,5.0,Y,"{0: 38, 1: 58, 2: 33, 3: 63, 4: 53, 5: 43, 6: 28, 7: 68, 8: 48}",Y,"{0: 38, 1: 58, 2: 33, 3: 63, 4: 53, 5: 43, 6: 28, 7: 68, 8: 48}","{(0, 3): 37, (0, 7): 1, (1, 2): 4, (1, 4): 11, (1, 5): 26, (1, 7): 17, (2, 3): 26, (2, 4): 1, (2, 5): 1, (2, 7): 1, (4, 5): 13, (4, 6): 27, (4, 7): 1, (5, 6): 1, (5, 7): 1, (5, 8): 1, (7, 8): 47}",406.9805145263672,17.0,9.0,34.0
75.0,Graph with 9 nodes and 14 edges,"[[0, 1, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 1], [1, 0, 1, 1, 0, 0, 1, 0, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0, 1, 1, 0, 1, 0], [1, 0, 0, 0, 0, 1, 1, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0]]",10.0,8.0,Y,"{0: 10, 1: 42, 2: 26, 3: 74, 4: 58, 5: 50, 6: 34, 7: 18, 8: 66}",Y,"{0: 10, 1: 42, 2: 26, 3: 74, 4: 58, 5: 50, 6: 34, 7: 18, 8: 66}","{(0, 1): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 6, (1, 5): 41, (2, 4): 24, (2, 5): 2, (3, 4): 8, (3, 8): 66, (4, 6): 25, (5, 6): 1, (5, 7): 5, (6, 7): 7}",148.0579376220703,14.0,9.0,28.0
77.0,Graph with 9 nodes and 18 edges,"[[0, 1, 1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0, 0, 1, 0, 0, 0], [1, 1, 0, 0, 1, 0, 1, 1, 0], [1, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 1, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 1, 1, 0]]",22.0,6.0,Y,"{0: 34, 1: 64, 2: 58, 3: 28, 4: 22, 5: 70, 6: 52, 7: 40, 8: 46}",Y,"{0: 34, 1: 64, 2: 58, 3: 28, 4: 22, 5: 70, 6: 52, 7: 40, 8: 46}","{(0, 1): 1, (0, 2): 23, (0, 3): 1, (0, 7): 9, (1, 2): 14, (1, 5): 49, (2, 4): 18, (2, 6): 1, (2, 7): 2, (3, 5): 11, (3, 6): 1, (3, 7): 1, (3, 8): 14, (4, 5): 4, (5, 7): 6, (6, 7): 20, (6, 8): 30, (7, 8): 2}",44.10743713378906,18.0,9.0,36.0
78.0,Graph with 9 nodes and 21 edges,"[[0, 1, 0, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 1, 0, 0, 0]]",12.0,3.0,Y,"{0: 36, 1: 33, 2: 30, 3: 27, 4: 24, 5: 21, 6: 18, 7: 15, 8: 12}",Y,"{0: 36, 1: 33, 2: 30, 3: 27, 4: 24, 5: 21, 6: 18, 7: 15, 8: 12}","{(0, 1): 23, (0, 4): 12, (0, 5): 1, (1, 2): 1, (1, 3): 7, (1, 5): 1, (1, 8): 1, (2, 5): 15, (2, 6): 4, (2, 7): 1, (2, 8): 9, (3, 4): 1, (3, 5): 1, (3, 6): 6, (3, 7): 12, (4, 5): 1, (4, 6): 8, (4, 7): 1, (4, 8): 1, (5, 7): 1, (5, 8): 1}",597.0001220703125,21.0,9.0,42.0
78.0,Graph with 9 nodes and 21 edges,"[[0, 1, 0, 0, 1, 1, 0, 0, 0], [1, 0, 1, 1, 0, 1, 0, 0, 1], [0, 1, 0, 0, 0, 1, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1, 1, 0], [1, 0, 0, 1, 0, 1, 1, 1, 1], [1, 1, 1, 1, 1, 0, 0, 1, 1], [0, 0, 1, 1, 1, 0, 0, 0, 0], [0, 0, 1, 1, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 1, 0, 0, 0]]",12.0,6.0,Y,"{0: 24, 1: 12, 2: 54, 3: 30, 4: 42, 5: 60, 6: 48, 7: 18, 8: 36}",Y,"{0: 24, 1: 12, 2: 54, 3: 30, 4: 42, 5: 60, 6: 48, 7: 18, 8: 36}","{(0, 1): 8, (0, 4): 15, (0, 5): 1, (1, 2): 1, (1, 3): 1, (1, 5): 1, (1, 8): 1, (2, 5): 8, (2, 6): 43, (2, 7): 1, (2, 8): 1, (3, 4): 23, (3, 5): 1, (3, 6): 4, (3, 7): 1, (4, 5): 1, (4, 6): 1, (4, 7): 1, (4, 8): 1, (5, 7): 15, (5, 8): 33}",481.1286926269531,21.0,9.0,42.0
82.0,Graph with 9 nodes and 12 edges,"[[0, 0, 0, 0, 1, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1], [0, 0, 0, 1, 0, 1, 1, 0, 0], [0, 0, 1, 0, 1, 1, 0, 0, 1], [1, 0, 0, 1, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 0]]",14.0,1.0,Y,"{0: 22, 1: 21, 2: 20, 3: 19, 4: 18, 5: 17, 6: 16, 7: 14, 8: 15}",Y,"{0: 22, 1: 21, 2: 20, 3: 19, 4: 18, 5: 17, 6: 16, 7: 14, 8: 15}","{(0, 4): 16, (0, 6): 6, (1, 6): 8, (1, 8): 13, (2, 3): 16, (2, 5): 2, (2, 6): 2, (3, 4): 1, (3, 5): 1, (3, 8): 1, (4, 8): 1, (5, 7): 14}",36.00120544433594,12.0,9.0,24.0
83.0,Graph with 9 nodes and 20 edges,"[[0, 0, 0, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 1, 1, 1, 1, 1], [0, 0, 0, 1, 0, 1, 1, 0, 0], [0, 1, 1, 0, 1, 0, 1, 1, 1], [1, 1, 0, 1, 0, 1, 1, 1, 0], [0, 1, 1, 0, 1, 0, 1, 0, 0], [0, 1, 1, 1, 1, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 1], [1, 1, 0, 1, 0, 0, 0, 1, 0]]",20.0,8.0,Y,"{0: 20, 1: 84, 2: 76, 3: 68, 4: 28, 5: 60, 6: 44, 7: 52, 8: 36}",Y,"{0: 20, 1: 84, 2: 76, 3: 68, 4: 28, 5: 60, 6: 44, 7: 52, 8: 36}","{(0, 4): 9, (0, 8): 11, (1, 3): 42, (1, 4): 1, (1, 5): 3, (1, 6): 1, (1, 7): 30, (1, 8): 7, (2, 3): 1, (2, 5): 45, (2, 6): 30, (3, 4): 1, (3, 6): 1, (3, 7): 6, (3, 8): 17, (4, 5): 1, (4, 6): 1, (4, 7): 15, (5, 6): 11, (7, 8): 1}",66.04194641113281,20.0,9.0,40.0
85.0,Graph with 9 nodes and 17 edges,"[[0, 1, 0, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 1, 0, 0, 0, 1, 1], [1, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 0, 0, 0, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 0, 0, 0, 0, 0, 1, 0], [1, 1, 1, 0, 0, 1, 1, 0, 1], [1, 0, 1, 0, 0, 0, 0, 1, 0]]",28.0,1.0,Y,"{0: 29, 1: 30, 2: 31, 3: 32, 4: 33, 5: 34, 6: 35, 7: 36, 8: 28}",Y,"{0: 29, 1: 30, 2: 31, 3: 32, 4: 33, 5: 34, 6: 35, 7: 36, 8: 28}","{(0, 1): 1, (0, 3): 1, (0, 4): 3, (0, 5): 1, (0, 6): 21, (0, 7): 1, (0, 8): 1, (1, 5): 15, (1, 6): 13, (1, 7): 1, (2, 3): 1, (2, 7): 9, (2, 8): 21, (3, 4): 30, (5, 7): 18, (6, 7): 1, (7, 8): 6}",447.0348358154297,17.0,9.0,34.0
86.0,Graph with 9 nodes and 17 edges,"[[0, 0, 1, 1, 1, 1, 1, 0, 1], [0, 0, 1, 1, 1, 1, 0, 0, 0], [1, 1, 0, 0, 0, 1, 0, 0, 1], [1, 1, 0, 0, 1, 0, 1, 0, 0], [1, 1, 0, 1, 0, 1, 0, 0, 0], [1, 1, 1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0, 0, 0]]",4.0,2.0,Y,"{0: 20, 1: 18, 2: 16, 3: 14, 4: 12, 5: 10, 6: 8, 7: 4, 8: 6}",Y,"{0: 20, 1: 18, 2: 16, 3: 14, 4: 12, 5: 10, 6: 8, 7: 4, 8: 6}","{(0, 2): 1, (0, 3): 5, (0, 4): 1, (0, 5): 6, (0, 6): 2, (0, 8): 5, (1, 2): 13, (1, 3): 1, (1, 4): 3, (1, 5): 1, (2, 5): 1, (2, 8): 1, (3, 4): 7, (3, 6): 1, (4, 5): 1, (5, 6): 1, (6, 7): 4}",184.05914306640625,17.0,9.0,34.0
87.0,Graph with 9 nodes and 23 edges,"[[0, 1, 1, 1, 1, 1, 1, 1, 1], [1, 0, 0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 1, 1, 1, 0, 1, 1], [1, 0, 1, 0, 0, 0, 1, 1, 1], [1, 1, 1, 0, 0, 1, 1, 1, 0], [1, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1, 0, 0, 1, 1], [1, 1, 1, 1, 1, 0, 1, 0, 0], [1, 0, 1, 1, 0, 0, 1, 0, 0]]",8.0,4.0,Y,"{0: 12, 1: 16, 2: 20, 3: 24, 4: 28, 5: 32, 6: 36, 7: 40, 8: 8}",Y,"{0: 12, 1: 16, 2: 20, 3: 24, 4: 28, 5: 32, 6: 36, 7: 40, 8: 8}","{(0, 1): 1, (0, 2): 1, (0, 3): 1, (0, 4): 1, (0, 5): 1, (0, 6): 1, (0, 7): 5, (0, 8): 1, (1, 4): 1, (1, 7): 14, (2, 3): 1, (2, 4): 1, (2, 5): 8, (2, 7): 8, (2, 8): 1, (3, 6): 19, (3, 7): 2, (3, 8): 1, (4, 5): 23, (4, 6): 1, (4, 7): 1, (6, 7): 10, (6, 8): 5}",481.1286926269531,23.0,9.0,46.0
89.0,Graph with 9 nodes and 16 edges,"[[0, 1, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 0]]",2.0,1.0,Y,"{0: 3, 1: 5, 2: 4, 3: 2, 4: 10, 5: 9, 6: 6, 7: 7, 8: 8}",Y,"{0: 3, 1: 5, 2: 4, 3: 2, 4: 10, 5: 9, 6: 6, 7: 7, 8: 8}","{(0, 1): 1, (0, 4): 1, (0, 6): 1, (1, 2): 1, (1, 6): 1, (1, 7): 1, (1, 8): 1, (2, 4): 1, (2, 6): 1, (2, 7): 1, (3, 7): 1, (3, 8): 1, (4, 5): 2, (4, 8): 6, (5, 6): 3, (5, 7): 4}",17.881393432617188,16.0,9.0,32.0
89.0,Graph with 9 nodes and 16 edges,"[[0, 1, 0, 0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 1, 0, 1, 1, 0], [1, 1, 1, 0, 0, 1, 0, 0, 0], [0, 1, 1, 1, 0, 1, 0, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 0]]",28.0,2.0,Y,"{0: 44, 1: 42, 2: 40, 3: 38, 4: 36, 5: 34, 6: 32, 7: 30, 8: 28}",Y,"{0: 44, 1: 42, 2: 40, 3: 38, 4: 36, 5: 34, 6: 32, 7: 30, 8: 28}","{(0, 1): 1, (0, 4): 14, (0, 6): 29, (1, 2): 36, (1, 6): 1, (1, 7): 1, (1, 8): 3, (2, 4): 1, (2, 6): 1, (2, 7): 2, (3, 7): 14, (3, 8): 24, (4, 5): 20, (4, 8): 1, (5, 6): 1, (5, 7): 13}",560.9989166259766,16.0,9.0,32.0
90.0,Graph with 9 nodes and 16 edges,"[[0, 1, 0, 0, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 0, 1, 0]]",6.0,4.0,Y,"{0: 10, 1: 14, 2: 18, 3: 22, 4: 26, 5: 30, 6: 34, 7: 38, 8: 6}",Y,"{0: 10, 1: 14, 2: 18, 3: 22, 4: 26, 5: 30, 6: 34, 7: 38, 8: 6}","{(0, 1): 4, (0, 4): 1, (0, 5): 3, (0, 8): 2, (1, 5): 8, (1, 7): 1, (1, 8): 1, (2, 3): 16, (2, 7): 1, (2, 8): 1, (3, 4): 6, (4, 5): 18, (4, 8): 1, (5, 7): 1, (6, 7): 34, (7, 8): 1}",142.09747314453125,16.0,9.0,32.0
90.0,Graph with 9 nodes and 16 edges,"[[0, 1, 0, 0, 1, 1, 0, 0, 1], [1, 0, 0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 0, 0, 0, 1, 1], [0, 0, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0, 1, 0, 0, 1], [1, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 1, 1, 0, 0, 1, 1, 0, 1], [1, 1, 1, 0, 1, 0, 0, 1, 0]]",20.0,1.0,Y,"{0: 21, 1: 22, 2: 23, 3: 24, 4: 25, 5: 26, 6: 20, 7: 27, 8: 28}",Y,"{0: 21, 1: 22, 2: 23, 3: 24, 4: 25, 5: 26, 6: 20, 7: 27, 8: 28}","{(0, 1): 1, (0, 4): 7, (0, 5): 1, (0, 8): 12, (1, 5): 17, (1, 7): 1, (1, 8): 3, (2, 3): 15, (2, 7): 1, (2, 8): 7, (3, 4): 9, (4, 5): 7, (4, 8): 2, (5, 7): 1, (6, 7): 20, (7, 8): 4}",41.961669921875,16.0,9.0,32.0
91.0,Graph with 9 nodes and 15 edges,"[[0, 0, 1, 1, 1, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 1, 1], [1, 1, 0, 0, 0, 1, 0, 1, 0], [1, 0, 0, 0, 0, 0, 1, 0, 1], [1, 0, 0, 0, 0, 0, 0, 1, 1], [1, 0, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 1, 0], [0, 1, 1, 0, 1, 1, 1, 0, 0], [0, 1, 0, 1, 1, 0, 0, 0, 0]]",2.0,3.0,Y,"{0: 11, 1: 14, 2: 8, 3: 23, 4: 5, 5: 17, 6: 2, 7: 26, 8: 20}",Y,"{0: 11, 1: 14, 2: 8, 3: 23, 4: 5, 5: 17, 6: 2, 7: 26, 8: 20}","{(0, 2): 2, (0, 3): 7, (0, 4): 1, (0, 5): 1, (1, 2): 1, (1, 7): 9, (1, 8): 4, (2, 5): 4, (2, 7): 1, (3, 6): 1, (3, 8): 15, (4, 7): 3, (4, 8): 1, (5, 7): 12, (6, 7): 1}",368.1182861328125,15.0,9.0,30.0
92.0,Graph with 9 nodes and 17 edges,"[[0, 0, 0, 0, 0, 1, 1, 1, 1], [0, 0, 1, 0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0, 1, 0, 1, 1, 1], [0, 1, 1, 1, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 1, 0, 1, 0, 1, 1], [1, 1, 1, 1, 0, 0, 1, 0, 0], [1, 0, 0, 1, 1, 0, 1, 0, 0]]",4.0,7.0,Y,"{0: 39, 1: 32, 2: 18, 3: 4, 4: 25, 5: 11, 6: 53, 7: 46, 8: 60}",Y,"{0: 39, 1: 32, 2: 18, 3: 4, 4: 25, 5: 11, 6: 53, 7: 46, 8: 60}","{(0, 5): 1, (0, 6): 1, (0, 7): 19, (0, 8): 18, (1, 2): 1, (1, 4): 13, (1, 7): 18, (2, 4): 10, (2, 7): 7, (3, 4): 1, (3, 6): 1, (3, 7): 1, (3, 8): 1, (4, 8): 1, (5, 6): 10, (6, 7): 1, (6, 8): 40}",21.93450927734375,17.0,9.0,34.0
